,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
81,A,5.0,3.6,1.8,4,3,3,16,12,97,45,464,129,51,446,5,4,1,16,6,171,81,498,68,35,412,0.4639175257731959,0.35555555555555557,0.3953488372093023,0.23529411764705882,0.47368421052631576,0.19753086419753085,0.5147058823529411,0.17142857142857143
82,D,2.62,3.3,2.87,1,2,7,11,19,101,49,417,111,54,493,2,2,6,13,14,119,63,452,109,55,458,0.48514851485148514,0.22448979591836735,0.4864864864864865,0.35185185185185186,0.5294117647058824,0.20634920634920634,0.5045871559633027,0.2545454545454545
83,D,6.5,3.75,1.61,4,5,1,11,5,109,62,457,144,67,453,6,2,2,18,4,173,92,529,97,42,381,0.5688073394495413,0.1774193548387097,0.4652777777777778,0.07462686567164178,0.5317919075144508,0.1956521739130435,0.4329896907216495,0.09523809523809523
84,A,2.3,3.25,3.4,5,0,5,14,15,126,62,432,138,68,478,5,2,3,12,12,134,63,447,107,44,463,0.49206349206349204,0.22580645161290322,0.4927536231884058,0.22058823529411764,0.4701492537313433,0.19047619047619047,0.411214953271028,0.2727272727272727
85,H,3.5,3.4,2.2,1,2,7,7,21,125,59,443,124,71,467,4,3,3,13,11,123,63,431,127,73,479,0.472,0.11864406779661017,0.5725806451612904,0.29577464788732394,0.5121951219512195,0.20634920634920634,0.5748031496062992,0.1506849315068493
86,H,1.2,6.5,19.0,6,3,1,15,6,168,88,543,82,42,367,2,4,4,9,13,114,57,432,142,74,478,0.5238095238095238,0.17045454545454544,0.5121951219512195,0.14285714285714285,0.5,0.15789473684210525,0.5211267605633803,0.17567567567567569
87,A,4.33,3.6,1.91,2,4,4,17,22,114,55,432,151,75,478,5,3,2,16,12,103,50,452,107,55,458,0.4824561403508772,0.3090909090909091,0.4966887417218543,0.29333333333333333,0.4854368932038835,0.32,0.514018691588785,0.21818181818181817
88,H,1.36,4.33,11.0,4,3,3,11,13,112,53,482,107,54,428,5,0,5,14,15,123,58,425,138,68,485,0.4732142857142857,0.20754716981132076,0.5046728971962616,0.24074074074074073,0.4715447154471545,0.2413793103448276,0.4927536231884058,0.22058823529411764
89,H,1.4,4.33,9.0,5,3,2,14,10,103,51,456,101,51,454,2,2,6,8,19,124,61,441,120,72,469,0.49514563106796117,0.27450980392156865,0.504950495049505,0.19607843137254902,0.49193548387096775,0.13114754098360656,0.6,0.2638888888888889
90,D,2.25,3.2,3.4,1,4,5,7,14,115,54,431,156,75,479,3,1,6,12,14,106,51,429,130,62,481,0.46956521739130436,0.12962962962962962,0.4807692307692308,0.18666666666666668,0.4811320754716981,0.23529411764705882,0.47692307692307695,0.22580645161290322
91,D,2.2,3.3,3.4,4,3,3,16,15,95,45,463,132,59,447,3,4,3,10,10,131,74,460,156,82,450,0.47368421052631576,0.35555555555555557,0.44696969696969696,0.2542372881355932,0.5648854961832062,0.13513513513513514,0.5256410256410257,0.12195121951219512
92,D,2.0,3.3,3.8,4,2,4,14,17,112,66,512,109,47,398,3,4,3,15,15,121,57,458,119,62,451,0.5892857142857143,0.21212121212121213,0.43119266055045874,0.3617021276595745,0.47107438016528924,0.2631578947368421,0.5210084033613446,0.24193548387096775
93,H,2.2,3.2,3.5,6,3,1,12,6,183,90,522,84,42,388,5,3,2,18,6,169,94,537,93,41,373,0.4918032786885246,0.13333333333333333,0.5,0.14285714285714285,0.5562130177514792,0.19148936170212766,0.44086021505376344,0.14634146341463414
94,H,2.5,3.25,2.88,6,2,2,13,8,127,63,447,117,49,463,4,2,4,9,9,121,65,444,120,71,466,0.49606299212598426,0.20634920634920634,0.4188034188034188,0.16326530612244897,0.5371900826446281,0.13846153846153847,0.5916666666666667,0.1267605633802817
95,H,1.2,6.0,15.0,7,2,1,14,5,175,86,518,80,38,392,7,2,1,14,6,132,64,450,114,52,460,0.49142857142857144,0.16279069767441862,0.475,0.13157894736842105,0.48484848484848486,0.21875,0.45614035087719296,0.11538461538461539
96,A,3.25,3.25,2.25,3,2,5,13,14,107,51,427,130,62,483,6,3,1,16,9,119,64,456,100,52,454,0.4766355140186916,0.2549019607843137,0.47692307692307695,0.22580645161290322,0.5378151260504201,0.25,0.52,0.17307692307692307
97,H,2.0,3.4,3.75,2,3,5,15,14,114,53,451,114,57,459,6,2,2,12,6,133,60,446,107,50,464,0.4649122807017544,0.2830188679245283,0.5,0.24561403508771928,0.45112781954887216,0.2,0.4672897196261682,0.12
98,H,2.0,3.4,3.8,1,3,6,11,18,100,49,420,115,53,490,3,4,3,16,16,103,48,465,130,63,445,0.49,0.22448979591836735,0.4608695652173913,0.33962264150943394,0.46601941747572817,0.3333333333333333,0.4846153846153846,0.25396825396825395
99,A,8.0,3.8,1.5,4,0,6,12,16,112,53,413,139,68,497,7,2,1,13,5,167,81,511,89,40,399,0.4732142857142857,0.22641509433962265,0.4892086330935252,0.23529411764705882,0.48502994011976047,0.16049382716049382,0.449438202247191,0.125
100,H,2.38,3.3,3.0,2,1,7,7,19,119,60,432,135,82,478,1,4,5,7,14,112,50,434,153,71,476,0.5042016806722689,0.11666666666666667,0.6074074074074074,0.23170731707317074,0.44642857142857145,0.14,0.46405228758169936,0.19718309859154928
101,A,5.5,4.0,1.62,1,4,5,14,23,109,52,424,131,64,486,5,3,2,11,11,113,56,485,105,54,425,0.47706422018348627,0.2692307692307692,0.48854961832061067,0.359375,0.49557522123893805,0.19642857142857142,0.5142857142857142,0.2037037037037037
102,H,1.2,6.5,15.0,4,3,3,13,9,163,92,522,94,43,388,3,3,4,8,13,92,47,438,122,63,472,0.5644171779141104,0.14130434782608695,0.4574468085106383,0.20930232558139536,0.5108695652173914,0.1702127659574468,0.5163934426229508,0.20634920634920634
103,D,1.73,3.6,5.0,3,2,5,7,9,118,64,443,117,71,467,2,3,5,11,18,115,58,442,126,61,468,0.5423728813559322,0.109375,0.6068376068376068,0.1267605633802817,0.5043478260869565,0.1896551724137931,0.48412698412698413,0.29508196721311475
104,H,2.1,3.3,3.6,3,4,3,11,11,129,75,458,161,81,452,4,5,1,12,6,104,58,448,145,73,462,0.5813953488372093,0.14666666666666667,0.5031055900621118,0.13580246913580246,0.5576923076923077,0.20689655172413793,0.503448275862069,0.0821917808219178
105,D,1.62,3.75,6.0,5,4,1,20,7,167,83,498,73,40,412,6,2,2,13,6,105,51,476,110,60,434,0.49700598802395207,0.24096385542168675,0.547945205479452,0.175,0.4857142857142857,0.2549019607843137,0.5454545454545454,0.1
106,H,2.25,3.3,3.5,3,2,5,13,14,105,51,419,128,61,491,3,5,2,11,9,104,62,441,149,75,469,0.4857142857142857,0.2549019607843137,0.4765625,0.22950819672131148,0.5961538461538461,0.1774193548387097,0.5033557046979866,0.12
107,H,1.61,3.8,6.5,2,3,5,6,9,132,74,445,119,69,465,3,3,4,9,12,86,42,425,146,74,485,0.5606060606060606,0.08108108108108109,0.5798319327731093,0.13043478260869565,0.4883720930232558,0.21428571428571427,0.5068493150684932,0.16216216216216217
108,A,10.0,5.0,1.36,3,1,6,10,16,125,64,427,134,77,483,7,2,1,10,2,169,87,512,90,40,398,0.512,0.15625,0.5746268656716418,0.2077922077922078,0.514792899408284,0.11494252873563218,0.4444444444444444,0.05
109,A,3.25,3.4,2.3,2,4,4,11,17,107,54,440,138,67,470,7,3,0,17,8,109,56,452,94,51,458,0.5046728971962616,0.2037037037037037,0.4855072463768116,0.2537313432835821,0.5137614678899083,0.30357142857142855,0.5425531914893617,0.1568627450980392
110,H,1.83,3.6,4.75,4,4,2,13,9,125,70,459,159,83,451,1,4,5,12,22,108,53,424,127,62,485,0.56,0.18571428571428572,0.5220125786163522,0.10843373493975904,0.49074074074074076,0.22641509433962265,0.4881889763779528,0.3548387096774194
111,D,5.0,3.5,1.83,6,1,3,12,7,136,59,442,116,51,468,5,5,0,20,6,160,83,503,70,40,407,0.4338235294117647,0.2033898305084746,0.4396551724137931,0.13725490196078433,0.51875,0.24096385542168675,0.5714285714285714,0.15
112,D,3.0,3.3,2.5,5,3,2,13,7,101,51,470,103,58,440,5,3,2,12,11,113,55,482,92,49,427,0.504950495049505,0.2549019607843137,0.5631067961165048,0.1206896551724138,0.48672566371681414,0.21818181818181817,0.532608695652174,0.22448979591836735
113,D,2.0,3.25,4.5,2,2,6,12,16,100,48,425,110,49,485,3,0,7,11,17,110,49,413,142,73,497,0.48,0.25,0.44545454545454544,0.32653061224489793,0.44545454545454544,0.22448979591836735,0.5140845070422535,0.2328767123287671
114,H,1.25,6.0,15.0,5,3,2,15,9,184,105,528,90,42,382,0,4,6,5,16,109,48,453,148,67,457,0.5706521739130435,0.14285714285714285,0.4666666666666667,0.21428571428571427,0.44036697247706424,0.10416666666666667,0.4527027027027027,0.23880597014925373
115,H,1.36,4.5,10.0,8,2,0,14,0,162,84,522,92,38,388,4,4,2,11,7,98,52,474,94,51,436,0.5185185185185185,0.16666666666666666,0.41304347826086957,0.0,0.5306122448979592,0.21153846153846154,0.5425531914893617,0.13725490196078433
116,D,1.5,4.2,7.0,5,4,1,13,10,107,51,477,93,49,432,5,3,2,15,9,134,70,470,163,89,440,0.4766355140186916,0.2549019607843137,0.5268817204301075,0.20408163265306123,0.5223880597014925,0.21428571428571427,0.5460122699386503,0.10112359550561797
117,D,1.61,3.7,6.0,7,3,0,16,8,111,54,452,101,51,458,6,1,3,11,6,128,57,439,109,48,471,0.4864864864864865,0.2962962962962963,0.504950495049505,0.1568627450980392,0.4453125,0.19298245614035087,0.44036697247706424,0.125
118,D,2.5,3.3,2.87,0,3,7,4,17,108,52,453,157,72,457,2,3,5,14,16,106,56,429,100,41,481,0.48148148148148145,0.07692307692307693,0.4585987261146497,0.2361111111111111,0.5283018867924528,0.25,0.41,0.3902439024390244
119,H,2.0,3.3,4.0,3,5,2,11,9,105,64,442,155,82,468,1,4,5,9,17,120,59,447,139,65,463,0.6095238095238096,0.171875,0.5290322580645161,0.10975609756097561,0.49166666666666664,0.15254237288135594,0.4676258992805755,0.26153846153846155
120,H,2.75,3.3,2.62,3,1,6,13,17,100,40,419,140,77,491,3,3,4,8,8,142,80,454,109,57,456,0.4,0.325,0.55,0.22077922077922077,0.5633802816901409,0.1,0.5229357798165137,0.14035087719298245
121,D,2.2,3.2,3.5,1,4,5,12,23,110,57,410,142,65,499,3,1,6,10,18,126,65,426,132,76,484,0.5181818181818182,0.21052631578947367,0.45774647887323944,0.35384615384615387,0.5158730158730159,0.15384615384615385,0.5757575757575758,0.23684210526315788
122,H,3.25,3.3,2.25,2,3,5,9,15,82,39,418,155,81,492,3,3,4,16,12,113,48,455,120,57,455,0.47560975609756095,0.23076923076923078,0.5225806451612903,0.18518518518518517,0.4247787610619469,0.3333333333333333,0.475,0.21052631578947367
123,H,2.5,3.1,3.1,4,6,0,18,7,159,78,503,71,40,407,5,3,2,15,9,192,108,535,91,45,375,0.49056603773584906,0.23076923076923078,0.5633802816901409,0.175,0.5625,0.1388888888888889,0.4945054945054945,0.2
124,D,2.6,3.2,2.8,2,4,4,14,19,102,46,469,131,65,441,3,2,5,12,13,113,58,423,128,62,487,0.45098039215686275,0.30434782608695654,0.4961832061068702,0.2923076923076923,0.5132743362831859,0.20689655172413793,0.484375,0.20967741935483872
125,A,3.6,3.2,2.1,3,3,4,12,17,153,87,487,87,33,423,5,3,2,20,14,135,73,515,131,74,394,0.5686274509803921,0.13793103448275862,0.3793103448275862,0.5151515151515151,0.5407407407407407,0.273972602739726,0.5648854961832062,0.1891891891891892
126,H,1.83,3.5,4.5,3,3,4,13,13,116,64,414,138,70,496,2,3,5,8,14,84,39,416,158,83,494,0.5517241379310345,0.203125,0.5072463768115942,0.18571428571428572,0.4642857142857143,0.20512820512820512,0.5253164556962026,0.1686746987951807
127,H,1.72,3.4,5.5,4,3,3,10,7,91,50,456,103,60,454,3,1,6,13,18,103,43,416,130,75,494,0.5494505494505495,0.2,0.5825242718446602,0.11666666666666667,0.4174757281553398,0.3023255813953488,0.5769230769230769,0.24
128,H,1.61,3.75,6.0,3,3,4,15,11,120,48,466,115,55,444,0,4,6,3,14,94,48,454,166,82,456,0.4,0.3125,0.4782608695652174,0.2,0.5106382978723404,0.0625,0.4939759036144578,0.17073170731707318
129,A,2.87,3.3,2.5,2,4,4,13,14,106,60,422,100,42,488,7,3,0,16,8,119,56,460,99,50,450,0.5660377358490566,0.21666666666666667,0.42,0.3333333333333333,0.47058823529411764,0.2857142857142857,0.5050505050505051,0.16
130,A,2.25,3.3,3.25,3,2,5,12,19,129,66,424,138,77,486,2,5,3,14,18,110,54,471,139,70,439,0.5116279069767442,0.18181818181818182,0.5579710144927537,0.24675324675324675,0.4909090909090909,0.25925925925925924,0.5035971223021583,0.2571428571428571
131,A,5.0,3.3,1.8,1,3,6,10,20,120,60,447,128,59,463,4,6,0,18,7,166,85,497,62,34,413,0.5,0.16666666666666666,0.4609375,0.3389830508474576,0.5120481927710844,0.21176470588235294,0.5483870967741935,0.20588235294117646
132,D,2.0,3.4,3.8,5,2,3,10,6,124,54,443,117,52,467,3,5,2,12,9,100,63,443,155,83,467,0.43548387096774194,0.18518518518518517,0.4444444444444444,0.11538461538461539,0.63,0.19047619047619047,0.535483870967742,0.10843373493975904
133,D,1.2,6.0,19.0,4,3,3,12,11,185,105,534,100,56,376,1,4,5,12,23,120,64,414,146,66,495,0.5675675675675675,0.11428571428571428,0.56,0.19642857142857142,0.5333333333333333,0.1875,0.4520547945205479,0.3484848484848485
134,D,3.0,3.3,2.4,2,3,5,9,11,136,78,452,107,52,458,5,5,0,13,7,116,55,483,85,47,425,0.5735294117647058,0.11538461538461539,0.48598130841121495,0.21153846153846154,0.47413793103448276,0.23636363636363636,0.5529411764705883,0.14893617021276595
135,A,6.5,3.75,1.57,4,4,2,14,9,125,66,465,168,94,444,9,1,0,15,0,169,90,518,90,36,392,0.528,0.21212121212121213,0.5595238095238095,0.09574468085106383,0.5325443786982249,0.16666666666666666,0.4,0.0
136,H,1.75,3.2,5.5,4,0,6,13,14,147,66,500,113,60,410,3,3,4,11,16,154,86,483,84,31,427,0.4489795918367347,0.19696969696969696,0.5309734513274337,0.23333333333333334,0.5584415584415584,0.12790697674418605,0.36904761904761907,0.5161290322580645
137,H,2.87,3.25,2.5,1,2,7,10,21,115,60,439,122,56,471,4,2,4,14,9,135,59,477,117,57,433,0.5217391304347826,0.16666666666666666,0.45901639344262296,0.375,0.43703703703703706,0.23728813559322035,0.48717948717948717,0.15789473684210525
138,H,1.25,5.5,13.0,9,1,0,15,0,172,90,522,94,40,388,2,6,2,10,8,96,53,439,157,82,471,0.5232558139534884,0.16666666666666666,0.425531914893617,0.0,0.5520833333333334,0.18867924528301888,0.5222929936305732,0.0975609756097561
139,H,1.25,5.5,13.0,9,1,0,17,0,166,88,508,99,40,402,2,4,4,13,15,110,61,435,95,37,475,0.5301204819277109,0.19318181818181818,0.40404040404040403,0.0,0.5545454545454546,0.21311475409836064,0.3894736842105263,0.40540540540540543
140,D,1.4,4.33,9.0,4,6,0,11,6,112,51,480,87,48,428,4,3,3,14,9,115,64,418,133,68,492,0.45535714285714285,0.21568627450980393,0.5517241379310345,0.125,0.5565217391304348,0.21875,0.5112781954887218,0.1323529411764706
141,A,3.3,3.3,2.25,8,2,0,18,8,114,55,452,111,59,458,4,4,2,11,9,191,111,539,104,54,371,0.4824561403508772,0.32727272727272727,0.5315315315315315,0.13559322033898305,0.581151832460733,0.0990990990990991,0.5192307692307693,0.16666666666666666
142,D,2.4,3.25,3.0,0,3,7,3,15,87,46,444,178,90,466,4,3,3,8,5,119,51,447,111,46,463,0.5287356321839081,0.06521739130434782,0.5056179775280899,0.16666666666666666,0.42857142857142855,0.1568627450980392,0.4144144144144144,0.10869565217391304
143,H,2.3,3.3,3.1,2,1,7,9,20,101,44,401,137,77,509,4,3,3,14,10,131,68,460,158,91,449,0.43564356435643564,0.20454545454545456,0.5620437956204379,0.2597402597402597,0.5190839694656488,0.20588235294117646,0.5759493670886076,0.10989010989010989
144,D,2.5,3.25,2.87,2,2,6,8,16,87,40,414,153,80,496,1,2,7,9,19,124,64,436,125,62,474,0.45977011494252873,0.2,0.5228758169934641,0.2,0.5161290322580645,0.140625,0.496,0.3064516129032258
145,A,1.22,5.75,13.0,9,1,0,30,9,142,75,609,41,23,300,1,5,4,11,15,94,49,404,158,74,506,0.528169014084507,0.4,0.5609756097560976,0.391304347826087,0.5212765957446809,0.22448979591836735,0.46835443037974683,0.20270270270270271
146,H,2.0,3.3,3.75,5,2,3,13,10,152,65,512,111,57,398,3,6,1,18,14,107,57,474,123,66,436,0.4276315789473684,0.2,0.5135135135135135,0.17543859649122806,0.5327102803738317,0.3157894736842105,0.5365853658536586,0.21212121212121213
147,D,1.57,3.75,7.0,5,5,0,21,9,155,81,502,63,33,408,3,2,5,11,11,136,63,477,120,58,433,0.5225806451612903,0.25925925925925924,0.5238095238095238,0.2727272727272727,0.4632352941176471,0.1746031746031746,0.48333333333333334,0.1896551724137931
148,D,2.87,3.25,2.5,3,4,3,15,18,105,54,472,136,70,438,5,3,2,13,6,101,53,468,98,58,442,0.5142857142857142,0.2777777777777778,0.5147058823529411,0.2571428571428571,0.5247524752475248,0.24528301886792453,0.5918367346938775,0.10344827586206896
149,H,1.8,3.5,4.75,2,5,3,10,11,97,49,430,155,82,480,3,2,5,13,20,121,61,419,133,76,491,0.5051546391752577,0.20408163265306123,0.5290322580645161,0.13414634146341464,0.5041322314049587,0.21311475409836064,0.5714285714285714,0.2631578947368421
150,D,2.4,3.25,2.9,4,0,6,13,20,80,44,433,142,77,477,4,3,3,17,18,115,63,501,125,58,408,0.55,0.29545454545454547,0.5422535211267606,0.2597402597402597,0.5478260869565217,0.2698412698412698,0.464,0.3103448275862069
151,A,3.0,3.3,2.37,1,4,5,10,21,117,60,410,156,74,499,2,4,4,9,10,137,79,463,104,48,447,0.5128205128205128,0.16666666666666666,0.47435897435897434,0.28378378378378377,0.5766423357664233,0.11392405063291139,0.46153846153846156,0.20833333333333334
152,D,1.4,4.33,9.0,3,7,0,10,6,117,56,490,76,43,418,3,4,3,12,11,114,57,434,148,83,476,0.47863247863247865,0.17857142857142858,0.5657894736842105,0.13953488372093023,0.5,0.21052631578947367,0.5608108108108109,0.13253012048192772
153,H,1.5,4.0,7.5,4,4,2,12,6,111,55,470,87,53,440,3,1,6,12,21,118,61,416,150,84,494,0.4954954954954955,0.21818181818181817,0.6091954022988506,0.11320754716981132,0.5169491525423728,0.19672131147540983,0.56,0.25
154,H,5.5,3.5,1.72,0,4,6,2,13,86,43,445,177,92,465,5,5,0,22,10,149,77,502,64,34,408,0.5,0.046511627906976744,0.519774011299435,0.14130434782608695,0.5167785234899329,0.2857142857142857,0.53125,0.29411764705882354
155,H,1.28,5.0,13.0,4,4,2,10,9,201,116,541,99,52,369,4,4,2,8,4,121,52,445,106,46,465,0.5771144278606966,0.08620689655172414,0.5252525252525253,0.17307692307692307,0.4297520661157025,0.15384615384615385,0.4339622641509434,0.08695652173913043
156,A,2.75,3.25,2.6,4,1,5,13,17,113,61,442,114,52,467,5,2,3,10,7,152,64,523,102,53,387,0.5398230088495575,0.21311475409836064,0.45614035087719296,0.3269230769230769,0.42105263157894735,0.15625,0.5196078431372549,0.1320754716981132
157,A,4.5,3.5,1.8,1,5,4,12,16,87,47,395,162,73,515,8,0,2,19,7,132,71,471,120,64,439,0.5402298850574713,0.2553191489361702,0.4506172839506173,0.2191780821917808,0.5378787878787878,0.2676056338028169,0.5333333333333333,0.109375
158,H,2.5,3.25,2.87,4,3,3,15,10,134,72,454,155,88,455,3,3,4,12,11,135,66,478,127,57,432,0.5373134328358209,0.20833333333333334,0.567741935483871,0.11363636363636363,0.4888888888888889,0.18181818181818182,0.44881889763779526,0.19298245614035087
159,H,2.0,3.3,4.0,3,1,6,11,19,92,42,409,146,82,501,3,4,3,15,18,99,49,469,137,70,441,0.45652173913043476,0.2619047619047619,0.5616438356164384,0.23170731707317074,0.494949494949495,0.30612244897959184,0.5109489051094891,0.2571428571428571
160,A,2.87,3.25,2.5,1,3,6,10,22,123,58,416,151,72,493,2,4,4,12,14,116,65,432,104,40,478,0.4715447154471545,0.1724137931034483,0.4768211920529801,0.3055555555555556,0.5603448275862069,0.18461538461538463,0.38461538461538464,0.35
161,D,1.8,3.25,5.0,8,2,0,20,7,137,56,503,93,39,407,6,2,2,14,8,140,73,497,114,44,413,0.40875912408759124,0.35714285714285715,0.41935483870967744,0.1794871794871795,0.5214285714285715,0.1917808219178082,0.38596491228070173,0.18181818181818182
162,H,3.75,3.6,1.9,3,5,2,14,11,113,61,478,116,59,432,8,1,1,27,11,144,76,614,40,22,295,0.5398230088495575,0.22950819672131148,0.5086206896551724,0.1864406779661017,0.5277777777777778,0.35526315789473684,0.55,0.5
163,D,2.5,3.25,2.8,1,2,7,11,20,131,61,426,130,68,483,1,6,3,16,18,120,61,453,115,58,457,0.46564885496183206,0.18032786885245902,0.5230769230769231,0.29411764705882354,0.5083333333333333,0.26229508196721313,0.5043478260869565,0.3103448275862069
164,A,6.5,3.75,1.57,3,1,6,12,19,122,58,410,146,83,500,3,7,0,9,5,116,52,490,82,44,418,0.47540983606557374,0.20689655172413793,0.5684931506849316,0.2289156626506024,0.4482758620689655,0.17307692307692307,0.5365853658536586,0.11363636363636363
165,A,6.5,3.75,1.57,1,2,7,10,20,125,65,437,116,57,473,5,3,2,11,9,193,112,536,108,57,374,0.52,0.15384615384615385,0.49137931034482757,0.3508771929824561,0.5803108808290155,0.09821428571428571,0.5277777777777778,0.15789473684210525
166,H,1.4,4.33,9.5,4,5,1,19,11,163,81,492,63,35,418,4,4,2,14,8,117,65,426,126,66,484,0.49693251533742333,0.2345679012345679,0.5555555555555556,0.3142857142857143,0.5555555555555556,0.2153846153846154,0.5238095238095238,0.12121212121212122
167,H,1.83,3.5,4.5,2,4,4,9,11,134,76,466,103,46,444,1,3,6,3,12,83,43,444,179,91,466,0.5671641791044776,0.11842105263157894,0.44660194174757284,0.2391304347826087,0.5180722891566265,0.06976744186046512,0.5083798882681564,0.13186813186813187
168,H,2.5,3.25,2.9,1,3,6,9,18,81,33,410,150,80,500,4,1,5,10,15,91,46,414,156,90,496,0.4074074074074074,0.2727272727272727,0.5333333333333333,0.225,0.5054945054945055,0.21739130434782608,0.5769230769230769,0.16666666666666666
169,A,2.2,3.3,3.4,3,4,3,6,6,126,57,445,111,54,465,5,2,3,15,9,143,81,462,143,77,447,0.4523809523809524,0.10526315789473684,0.4864864864864865,0.1111111111111111,0.5664335664335665,0.18518518518518517,0.5384615384615384,0.11688311688311688
170,A,7.5,4.0,1.5,3,3,4,13,17,113,57,463,134,71,447,10,0,0,19,1,165,83,503,103,41,407,0.504424778761062,0.22807017543859648,0.5298507462686567,0.23943661971830985,0.503030303030303,0.2289156626506024,0.39805825242718446,0.024390243902439025
171,H,2.5,3.3,2.87,3,2,5,11,11,132,64,473,128,60,437,7,2,1,15,7,125,58,450,119,61,460,0.48484848484848486,0.171875,0.46875,0.18333333333333332,0.464,0.25862068965517243,0.5126050420168067,0.11475409836065574
172,D,2.5,3.25,2.9,3,4,3,13,12,119,68,445,105,39,465,5,4,1,12,3,111,54,468,105,60,442,0.5714285714285714,0.19117647058823528,0.37142857142857144,0.3076923076923077,0.4864864864864865,0.2222222222222222,0.5714285714285714,0.05
173,A,1.66,3.6,5.75,3,4,3,11,10,117,54,438,152,82,472,0,3,7,9,23,115,56,417,152,71,492,0.46153846153846156,0.2037037037037037,0.5394736842105263,0.12195121951219512,0.48695652173913045,0.16071428571428573,0.46710526315789475,0.323943661971831
174,D,2.87,3.3,2.5,3,4,3,10,10,109,60,421,130,64,489,3,3,4,13,11,134,75,483,102,40,427,0.5504587155963303,0.16666666666666666,0.49230769230769234,0.15625,0.5597014925373134,0.17333333333333334,0.39215686274509803,0.275
175,H,1.8,3.4,4.75,1,6,3,18,20,117,60,452,133,64,458,1,4,5,11,17,87,47,396,158,68,514,0.5128205128205128,0.3,0.48120300751879697,0.3125,0.5402298850574713,0.23404255319148937,0.43037974683544306,0.25
176,D,1.72,3.6,4.75,9,0,1,18,3,119,60,471,116,61,439,4,4,2,18,14,115,64,469,110,53,441,0.5042016806722689,0.3,0.5258620689655172,0.04918032786885246,0.5565217391304348,0.28125,0.4818181818181818,0.2641509433962264
177,H,1.28,5.5,9.5,7,1,2,28,15,140,70,601,51,28,308,4,1,5,14,18,99,50,425,116,52,484,0.5,0.4,0.5490196078431373,0.5357142857142857,0.5050505050505051,0.28,0.4482758620689655,0.34615384615384615
178,A,2.25,3.2,3.4,2,4,4,8,11,119,54,435,152,78,475,3,5,2,13,9,119,68,443,107,43,467,0.453781512605042,0.14814814814814814,0.5131578947368421,0.14102564102564102,0.5714285714285714,0.19117647058823528,0.40186915887850466,0.20930232558139536
179,A,1.91,3.3,4.5,10,0,0,20,2,160,82,503,105,42,407,5,4,1,19,9,160,80,488,60,34,422,0.5125,0.24390243902439024,0.4,0.047619047619047616,0.5,0.2375,0.5666666666666667,0.2647058823529412
180,H,1.44,4.33,8.0,4,6,0,11,5,124,53,496,81,43,412,3,5,2,12,10,127,69,453,106,47,457,0.4274193548387097,0.20754716981132076,0.5308641975308642,0.11627906976744186,0.5433070866141733,0.17391304347826086,0.44339622641509435,0.2127659574468085
181,A,2.2,3.2,3.5,2,5,3,7,10,106,59,418,129,64,492,2,4,4,4,6,130,56,457,112,53,453,0.5566037735849056,0.11864406779661017,0.49612403100775193,0.15625,0.4307692307692308,0.07142857142857142,0.4732142857142857,0.11320754716981132
182,H,1.5,4.0,7.5,4,5,1,11,3,109,56,469,107,58,441,2,2,6,10,17,75,28,407,161,84,503,0.5137614678899083,0.19642857142857142,0.5420560747663551,0.05172413793103448,0.37333333333333335,0.35714285714285715,0.5217391304347826,0.20238095238095238
183,D,2.2,3.2,3.5,1,3,6,3,13,85,41,444,173,85,466,1,2,7,10,18,118,64,444,129,65,466,0.4823529411764706,0.07317073170731707,0.4913294797687861,0.15294117647058825,0.5423728813559322,0.15625,0.5038759689922481,0.27692307692307694
184,A,2.1,3.25,3.75,3,1,6,8,16,91,47,405,154,86,505,2,3,5,9,13,119,55,427,151,76,483,0.5164835164835165,0.1702127659574468,0.5584415584415584,0.18604651162790697,0.46218487394957986,0.16363636363636364,0.5033112582781457,0.17105263157894737
185,D,2.62,3.25,2.75,1,2,7,8,21,118,55,427,146,69,482,2,3,5,11,19,115,60,451,127,71,459,0.4661016949152542,0.14545454545454545,0.4726027397260274,0.30434782608695654,0.5217391304347826,0.18333333333333332,0.5590551181102362,0.2676056338028169
186,A,3.75,3.4,2.0,4,1,5,14,16,93,45,413,129,60,496,9,1,0,19,2,130,65,493,118,56,417,0.4838709677419355,0.3111111111111111,0.46511627906976744,0.26666666666666666,0.5,0.2923076923076923,0.4745762711864407,0.03571428571428571
187,A,2.0,3.3,4.0,6,2,2,11,7,121,59,443,122,66,467,3,4,3,13,10,136,77,484,106,41,426,0.48760330578512395,0.1864406779661017,0.5409836065573771,0.10606060606060606,0.5661764705882353,0.16883116883116883,0.3867924528301887,0.24390243902439024
188,H,1.4,4.5,9.0,6,2,2,12,9,201,115,524,109,54,386,4,2,4,13,10,135,64,474,125,62,436,0.572139303482587,0.10434782608695652,0.4954128440366973,0.16666666666666666,0.4740740740740741,0.203125,0.496,0.16129032258064516
