,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,home_team_possession,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy,away_team_possession
20016,4366,1729,1729,2014/2015,2014-10-04 00:00:00,1724049,10003,10261,2,2,1.91,3.7,4.33,9,4,5,0.4444444444444444,56.57142857142857,6,3,3,0.5,33.42857142857143
20017,7419,4769,4769,2014/2015,2014-10-04 00:00:00,1709777,7794,8689,0,2,2.15,3.1,3.6,8,3,5,0.375,52.65,13,6,7,0.46153846153846156,37.35
20018,7420,4769,4769,2014/2015,2014-10-04 00:00:00,1709778,7819,8592,1,2,4.0,3.3,1.95,9,5,4,0.5555555555555556,30.150000000000002,20,12,8,0.6,59.85
20020,7424,4769,4769,2014/2015,2014-10-04 00:00:00,1709782,9831,10249,1,1,2.3,3.1,3.2,10,3,7,0.3,49.95,7,1,6,0.14285714285714285,40.05
20021,7426,4769,4769,2014/2015,2014-10-04 00:00:00,1709784,9851,8588,2,0,1.83,3.4,4.5,14,7,7,0.5,46.574999999999996,6,4,2,0.6666666666666666,43.425
20022,9924,7809,7809,2014/2015,2014-10-04 00:00:00,1732769,9823,9904,4,0,1.13,8.5,17.0,18,8,10,0.4444444444444444,60.300000000000004,6,3,3,0.5,29.700000000000003
20023,9925,7809,7809,2014/2015,2014-10-04 00:00:00,1732770,9789,9790,0,1,1.33,5.25,8.0,16,7,9,0.4375,52.65,7,3,4,0.42857142857142855,37.35
20024,9926,7809,7809,2014/2015,2014-10-04 00:00:00,1732771,8178,8460,2,2,1.33,5.25,8.0,18,13,5,0.7222222222222222,52.199999999999996,4,3,1,0.75,37.8
20025,9929,7809,7809,2014/2015,2014-10-04 00:00:00,1732774,8226,10189,2,1,2.3,3.6,2.88,21,12,9,0.5714285714285714,35.775,11,4,7,0.36363636363636365,54.225
20026,9931,7809,7809,2014/2015,2014-10-04 00:00:00,1732776,8697,8358,1,1,2.38,3.4,2.88,18,11,7,0.6111111111111112,48.824999999999996,6,3,3,0.5,41.175000000000004
20027,9932,7809,7809,2014/2015,2014-10-04 00:00:00,1732777,9810,8722,3,2,2.3,3.2,3.2,13,8,5,0.6153846153846154,48.824999999999996,9,5,4,0.5555555555555556,41.175000000000004
20028,12856,10257,10257,2014/2015,2014-10-04 00:00:00,1786024,9876,8529,1,0,2.0,3.3,3.75,15,10,5,0.6666666666666666,49.050000000000004,16,8,8,0.5,40.95
20041,24150,21518,21518,2014/2015,2014-10-04 00:00:00,1778096,10267,9906,3,1,2.75,3.2,2.6,5,2,3,0.4,39.825,16,7,9,0.4375,50.175
20042,24152,21518,21518,2014/2015,2014-10-04 00:00:00,1778098,9865,10268,2,2,2.15,3.1,3.6,14,2,12,0.14285714285714285,45.675,4,1,3,0.25,44.325
20043,24155,21518,21518,2014/2015,2014-10-04 00:00:00,1778101,8372,8581,3,3,1.8,3.4,4.75,12,6,6,0.5,49.50000000000001,10,4,6,0.4,40.5
20044,24156,21518,21518,2014/2015,2014-10-04 00:00:00,1778102,8370,8634,0,2,9.0,6.5,1.25,12,6,6,0.5,35.1,17,8,9,0.47058823529411764,54.9
20045,24157,21518,21518,2014/2015,2014-10-04 00:00:00,1778103,9864,7878,2,1,1.8,3.5,4.5,16,4,12,0.25,50.400000000000006,7,4,3,0.5714285714285714,39.6
20051,4360,1729,1729,2014/2015,2014-10-05 00:00:00,1724043,8455,9825,2,0,1.67,4.2,5.25,5,3,2,0.6,45.9,9,3,6,0.3333333333333333,44.1
20052,4364,1729,1729,2014/2015,2014-10-05 00:00:00,1724047,10260,8668,2,1,1.67,4.2,5.25,12,4,8,0.3333333333333333,46.199999999999996,8,6,2,0.75,43.8
20053,4367,1729,1729,2014/2015,2014-10-05 00:00:00,1724050,8586,8466,1,0,2.2,3.5,3.5,7,5,2,0.7142857142857143,41.175000000000004,9,5,4,0.5555555555555556,48.824999999999996
20054,4368,1729,1729,2014/2015,2014-10-05 00:00:00,1724051,8654,10172,2,0,1.91,3.6,4.5,9,5,4,0.5555555555555556,42.75,8,5,3,0.625,47.25
20055,7422,4769,4769,2014/2015,2014-10-05 00:00:00,1709780,9747,9830,0,1,2.5,3.0,3.0,16,5,11,0.3125,49.95,10,3,7,0.3,40.05
20056,7423,4769,4769,2014/2015,2014-10-05 00:00:00,1709781,9748,8639,3,0,2.1,3.1,3.8,9,5,4,0.5555555555555556,46.44,13,4,9,0.3076923076923077,43.56
20057,7427,4769,4769,2014/2015,2014-10-05 00:00:00,1709785,9853,9941,0,1,1.8,3.4,4.75,21,6,15,0.2857142857142857,49.95,5,1,4,0.2,40.05
20058,7428,4769,4769,2014/2015,2014-10-05 00:00:00,1709786,9847,9829,1,1,1.44,4.2,7.5,9,5,4,0.5555555555555556,51.075,9,6,3,0.6666666666666666,38.925
20059,9927,7809,7809,2014/2015,2014-10-05 00:00:00,1732772,8721,8406,1,0,1.7,3.8,4.75,14,5,9,0.35714285714285715,52.425000000000004,5,2,3,0.4,37.574999999999996
20060,9928,7809,7809,2014/2015,2014-10-05 00:00:00,1732773,9788,9905,1,1,1.85,3.6,4.0,16,11,5,0.6875,56.925,8,3,5,0.375,33.075
20061,12854,10257,10257,2014/2015,2014-10-05 00:00:00,1786022,8534,8540,3,0,2.38,3.2,3.0,16,13,3,0.8125,59.400000000000006,7,5,2,0.7142857142857143,30.6
20062,12855,10257,10257,2014/2015,2014-10-05 00:00:00,1786023,8535,8636,3,0,2.38,3.3,2.9,12,7,5,0.5833333333333334,42.975,15,8,7,0.5333333333333333,47.025
20063,12857,10257,10257,2014/2015,2014-10-05 00:00:00,1786025,9885,8686,3,2,1.8,3.5,4.5,16,7,9,0.4375,37.574999999999996,5,1,4,0.2,52.425000000000004
20064,12858,10257,10257,2014/2015,2014-10-05 00:00:00,1786026,8543,7943,3,2,1.5,4.0,7.0,11,7,4,0.6363636363636364,47.25,9,3,6,0.3333333333333333,42.75
20065,12860,10257,10257,2014/2015,2014-10-05 00:00:00,1786028,9875,9804,2,1,1.5,4.0,7.0,21,12,9,0.5714285714285714,45.45,5,2,3,0.4,44.55
20066,12861,10257,10257,2014/2015,2014-10-05 00:00:00,1786029,10167,10233,1,2,1.91,3.4,4.0,8,3,5,0.375,44.775,12,6,6,0.5,45.224999999999994
20067,12862,10257,10257,2014/2015,2014-10-05 00:00:00,1786030,9882,8524,1,0,1.83,3.4,4.5,14,7,7,0.5,46.800000000000004,6,2,4,0.3333333333333333,43.199999999999996
20068,12863,10257,10257,2014/2015,2014-10-05 00:00:00,1786031,8600,9880,1,1,1.45,4.2,7.5,12,3,9,0.25,51.74999999999999,7,4,3,0.5714285714285714,38.25
20085,24149,21518,21518,2014/2015,2014-10-05 00:00:00,1778095,8558,8560,2,0,2.5,3.25,2.8,7,5,2,0.7142857142857143,37.8,12,5,7,0.4166666666666667,52.199999999999996
20086,24151,21518,21518,2014/2015,2014-10-05 00:00:00,1778097,8302,9783,4,1,1.4,4.4,8.0,11,7,4,0.6363636363636364,51.075,5,5,0,1.0,38.925
20087,24153,21518,21518,2014/2015,2014-10-05 00:00:00,1778099,9910,10205,1,3,2.38,3.2,3.0,14,9,5,0.6428571428571429,55.12500000000001,8,1,7,0.125,34.875
20088,24154,21518,21518,2014/2015,2014-10-05 00:00:00,1778100,8633,8315,5,0,1.2,6.5,15.0,15,9,6,0.6,60.074999999999996,6,6,0,1.0,29.925
20092,7060,4769,4769,2014/2015,2014-10-17 00:00:00,1709788,8588,9847,1,3,10.0,4.6,1.33,10,5,5,0.5,25.65,11,5,6,0.45454545454545453,64.35
20096,24167,21518,21518,2014/2015,2014-10-17 00:00:00,1778113,7878,8370,0,1,2.2,3.3,3.3,7,3,4,0.42857142857142855,35.550000000000004,7,4,3,0.5714285714285714,54.449999999999996
20102,4369,1729,1729,2014/2015,2014-10-18 00:00:00,1724052,9825,8667,2,2,1.4,5.0,9.0,20,13,7,0.65,63.29999999999999,3,3,0,1.0,26.700000000000003
20103,4370,1729,1729,2014/2015,2014-10-18 00:00:00,1724053,8191,8654,1,3,2.8,3.4,2.7,11,2,9,0.18181818181818182,42.075,8,2,6,0.25,47.925
20104,4371,1729,1729,2014/2015,2014-10-18 00:00:00,1724054,9826,8455,1,2,8.5,4.75,1.44,6,3,3,0.5,21.825,12,5,7,0.4166666666666667,68.175
20105,4372,1729,1729,2014/2015,2014-10-18 00:00:00,1724055,8668,10252,3,0,1.6,4.0,6.5,12,10,2,0.8333333333333334,55.12500000000001,10,6,4,0.6,34.875
20106,4373,1729,1729,2014/2015,2014-10-18 00:00:00,1724056,8456,8586,4,1,1.45,4.75,8.0,16,11,5,0.6875,56.474999999999994,18,12,6,0.6666666666666666,33.525
20107,4374,1729,1729,2014/2015,2014-10-18 00:00:00,1724057,10261,8197,1,0,2.25,3.6,3.3,16,9,7,0.5625,50.175,6,4,2,0.6666666666666666,39.825
20108,4376,1729,1729,2014/2015,2014-10-18 00:00:00,1724059,8466,8472,8,0,1.57,4.0,7.0,11,4,7,0.36363636363636365,41.85,8,3,5,0.375,48.150000000000006
20109,7061,4769,4769,2014/2015,2014-10-18 00:00:00,1709789,8639,9747,1,2,1.65,3.6,5.5,25,13,12,0.52,61.650000000000006,3,2,1,0.6666666666666666,28.35
20110,7062,4769,4769,2014/2015,2014-10-18 00:00:00,1709790,8689,9853,0,1,3.1,3.1,2.38,4,2,2,0.5,42.75,14,6,8,0.42857142857142855,47.25
20111,7064,4769,4769,2014/2015,2014-10-18 00:00:00,1709792,8550,9851,0,0,2.38,3.1,3.1,13,5,8,0.38461538461538464,37.35,13,4,9,0.3076923076923077,52.65
20112,7065,4769,4769,2014/2015,2014-10-18 00:00:00,1709793,9829,4087,2,0,1.44,4.33,7.0,7,4,3,0.5714285714285714,45.224999999999994,10,3,7,0.3,44.775
20113,7066,4769,4769,2014/2015,2014-10-18 00:00:00,1709795,9830,9837,1,1,1.62,3.4,6.5,7,4,3,0.5714285714285714,39.375,7,4,3,0.5714285714285714,50.625
20114,7067,4769,4769,2014/2015,2014-10-18 00:00:00,1709796,9831,7794,0,1,2.05,3.2,3.8,19,9,10,0.47368421052631576,60.975,4,2,2,0.5,29.025000000000002
20116,9934,7809,7809,2014/2015,2014-10-18 00:00:00,1732779,10189,8177,2,0,1.67,3.8,5.0,5,2,3,0.4,41.625,16,9,7,0.5625,48.375
20117,9935,7809,7809,2014/2015,2014-10-18 00:00:00,1732780,9905,8406,2,1,2.3,3.4,3.0,8,6,2,0.75,43.875,12,8,4,0.6666666666666666,46.12499999999999
20118,9936,7809,7809,2014/2015,2014-10-18 00:00:00,1732781,9904,9788,0,3,3.1,3.4,2.25,11,8,3,0.7272727272727273,45.0,6,2,4,0.3333333333333333,45.0
20119,9937,7809,7809,2014/2015,2014-10-18 00:00:00,1732782,8358,8721,1,2,3.5,3.5,2.0,13,9,4,0.6923076923076923,43.65,13,9,4,0.6923076923076923,46.35
20120,9938,7809,7809,2014/2015,2014-10-18 00:00:00,1732783,10269,8178,3,3,3.4,3.5,2.05,9,4,5,0.4444444444444444,45.45,13,4,9,0.3076923076923077,44.55
20121,9940,7809,7809,2014/2015,2014-10-18 00:00:00,1732785,8722,9789,2,1,5.0,4.0,1.62,5,2,3,0.4,33.3,15,8,7,0.5333333333333333,56.7
20122,12871,10257,10257,2014/2015,2014-10-18 00:00:00,1786039,8686,8533,3,0,1.3,5.5,9.0,12,7,5,0.5833333333333334,64.35,10,5,5,0.5,25.65
20123,12872,10257,10257,2014/2015,2014-10-18 00:00:00,1786040,7943,9885,1,1,7.5,4.5,1.4,7,4,3,0.5714285714285714,36.0,18,7,11,0.3888888888888889,54.0
20137,24158,21518,21518,2014/2015,2014-10-18 00:00:00,1778104,7869,9864,1,2,3.25,3.0,2.38,6,3,3,0.5,50.7,6,3,3,0.5,39.3
20138,24164,21518,21518,2014/2015,2014-10-18 00:00:00,1778110,8315,9910,1,1,1.91,3.6,3.75,12,9,3,0.75,44.55,3,2,1,0.6666666666666666,45.45
20139,24165,21518,21518,2014/2015,2014-10-18 00:00:00,1778111,8581,8633,0,5,13.0,7.5,1.17,11,3,8,0.2727272727272727,28.8,15,10,5,0.6666666666666666,61.2
20140,24166,21518,21518,2014/2015,2014-10-18 00:00:00,1778112,8634,8372,3,0,1.1,9.0,21.0,18,13,5,0.7222222222222222,72.225,5,2,3,0.4,17.775000000000002
20146,4375,1729,1729,2014/2015,2014-10-19 00:00:00,1724058,10172,8650,2,3,6.0,4.2,1.6,14,9,5,0.6428571428571429,41.85,13,6,7,0.46153846153846156,48.150000000000006
20147,4377,1729,1729,2014/2015,2014-10-19 00:00:00,1724060,10194,10003,2,1,2.5,3.3,3.1,14,6,8,0.42857142857142855,37.125,10,7,3,0.7,52.875
20148,7059,4769,4769,2014/2015,2014-10-19 00:00:00,1709787,9827,7819,1,1,1.95,3.3,4.0,11,2,9,0.18181818181818182,49.275,8,5,3,0.625,40.725
20149,7063,4769,4769,2014/2015,2014-10-19 00:00:00,1709791,8592,9941,2,0,1.67,3.6,5.25,14,5,9,0.35714285714285715,49.725,7,3,4,0.42857142857142855,40.275
20150,7068,4769,4769,2014/2015,2014-10-19 00:00:00,1709971,9748,10249,5,1,1.73,3.5,5.0,18,11,7,0.6111111111111112,49.50000000000001,8,2,6,0.25,40.5
20151,9939,7809,7809,2014/2015,2014-10-19 00:00:00,1732784,9790,8226,1,1,2.4,3.4,2.8,13,5,8,0.38461538461538464,52.65,9,3,6,0.3333333333333333,37.35
20152,9941,7809,7809,2014/2015,2014-10-19 00:00:00,1732786,8460,9810,3,1,2.5,3.4,2.7,8,1,7,0.125,42.3,8,4,4,0.5,47.7
20153,12864,10257,10257,2014/2015,2014-10-19 00:00:00,1786032,8524,10167,1,0,2.5,3.2,2.88,16,6,10,0.375,51.3,5,3,2,0.6,38.7
20154,12865,10257,10257,2014/2015,2014-10-19 00:00:00,1786033,8529,9882,2,2,2.5,3.3,2.75,9,3,6,0.3333333333333333,51.525,9,5,4,0.5555555555555556,38.475
20155,12866,10257,10257,2014/2015,2014-10-19 00:00:00,1786034,8535,8543,0,2,2.05,3.3,3.6,16,7,9,0.4375,42.75,8,6,2,0.75,47.25
20156,12868,10257,10257,2014/2015,2014-10-19 00:00:00,1786036,9876,8564,1,3,3.4,3.4,2.1,19,10,9,0.5263157894736842,43.425,8,4,4,0.5,46.574999999999996
20157,12869,10257,10257,2014/2015,2014-10-19 00:00:00,1786037,8636,9875,2,2,2.5,3.25,2.8,16,5,11,0.3125,52.875,10,3,7,0.3,37.125
20158,12870,10257,10257,2014/2015,2014-10-19 00:00:00,1786038,8540,9880,2,1,1.65,3.6,5.5,14,3,11,0.21428571428571427,48.375,3,2,1,0.6666666666666666,41.625
20159,12873,10257,10257,2014/2015,2014-10-19 00:00:00,1786041,9804,8600,1,0,2.15,3.2,3.4,21,12,9,0.5714285714285714,43.65,12,5,7,0.4166666666666667,46.35
20166,24160,21518,21518,2014/2015,2014-10-19 00:00:00,1778106,9906,8558,2,0,1.33,4.75,9.5,17,11,6,0.6470588235294118,58.275,6,1,5,0.16666666666666666,31.724999999999998
20167,24161,21518,21518,2014/2015,2014-10-19 00:00:00,1778107,9783,10267,3,0,4.5,3.4,1.83,11,6,5,0.5454545454545454,39.6,7,3,4,0.42857142857142855,50.400000000000006
20168,24162,21518,21518,2014/2015,2014-10-19 00:00:00,1778108,10268,8302,0,2,3.6,3.4,2.05,11,3,8,0.2727272727272727,60.074999999999996,9,8,1,0.8888888888888888,29.925
20169,24163,21518,21518,2014/2015,2014-10-19 00:00:00,1778109,10205,9865,2,0,1.33,5.0,9.0,13,9,4,0.6923076923076923,50.400000000000006,8,5,3,0.625,39.6
20173,4378,1729,1729,2014/2015,2014-10-20 00:00:00,1724061,8659,10260,2,2,5.0,4.0,1.75,5,2,3,0.4,35.325,19,11,8,0.5789473684210527,54.675000000000004
20174,12867,10257,10257,2014/2015,2014-10-20 00:00:00,1786035,10233,8534,1,1,2.1,3.3,3.5,11,3,8,0.2727272727272727,42.3,8,5,3,0.625,47.7
20176,24159,21518,21518,2014/2015,2014-10-20 00:00:00,1778105,8560,8305,1,2,1.53,4.0,6.0,10,4,6,0.4,55.8,13,9,4,0.6923076923076923,34.2
20178,7078,4769,4769,2014/2015,2014-10-24 00:00:00,1709806,9941,8588,0,2,1.57,3.6,6.5,18,7,11,0.3888888888888889,64.35,4,1,3,0.25,25.65
20179,9949,7809,7809,2014/2015,2014-10-24 00:00:00,1732794,8697,8722,0,1,2.55,3.4,2.63,9,4,5,0.4444444444444444,49.95,8,4,4,0.5,40.05
20185,24174,21518,21518,2014/2015,2014-10-24 00:00:00,1778120,9910,8581,3,0,1.44,4.5,6.0,10,4,6,0.4,67.05,5,2,3,0.4,22.95
20190,4380,1729,1729,2014/2015,2014-10-25 00:00:00,1724063,8650,8667,0,0,1.44,4.75,8.0,20,14,6,0.7,56.39999999999999,5,3,2,0.6,33.6
20191,4383,1729,1729,2014/2015,2014-10-25 00:00:00,1724066,8466,10194,1,0,1.65,4.0,6.0,17,5,12,0.29411764705882354,57.6,4,2,2,0.5,32.4
20192,4384,1729,1729,2014/2015,2014-10-25 00:00:00,1724067,8472,9825,0,2,5.5,3.8,1.73,7,4,3,0.5714285714285714,33.9,14,5,9,0.35714285714285715,56.10000000000001
20193,4385,1729,1729,2014/2015,2014-10-25 00:00:00,1724068,10003,8197,2,0,1.95,3.7,4.2,7,2,5,0.2857142857142857,48.824999999999996,8,4,4,0.5,41.175000000000004
20194,4387,1729,1729,2014/2015,2014-10-25 00:00:00,1724070,8659,9826,2,2,1.91,3.6,4.5,15,7,8,0.4666666666666667,61.2,9,7,2,0.7777777777777778,28.8
20195,4388,1729,1729,2014/2015,2014-10-25 00:00:00,1724071,8654,8456,2,1,6.5,4.5,1.55,10,4,6,0.4,28.35,22,9,13,0.4090909090909091,61.650000000000006
20196,7070,4769,4769,2014/2015,2014-10-25 00:00:00,1709798,7794,9829,1,3,3.6,3.25,2.1,9,7,2,0.7777777777777778,47.7,13,6,7,0.46153846153846156,42.3
20197,7071,4769,4769,2014/2015,2014-10-25 00:00:00,1709799,7819,8689,2,1,1.91,3.4,4.0,12,5,7,0.4166666666666667,47.025,6,3,3,0.5,42.975
20198,7072,4769,4769,2014/2015,2014-10-25 00:00:00,1709800,4087,9830,0,2,2.5,3.2,2.88,7,1,6,0.14285714285714285,47.1,12,5,7,0.4166666666666667,42.9
20199,7074,4769,4769,2014/2015,2014-10-25 00:00:00,1709802,9847,9827,3,0,1.4,4.6,7.5,10,5,5,0.5,57.37499999999999,8,4,4,0.5,32.625
20200,7075,4769,4769,2014/2015,2014-10-25 00:00:00,1709803,9837,10249,1,0,2.63,3.1,2.8,8,3,5,0.375,49.95,11,6,5,0.5454545454545454,40.05
20201,9942,7809,7809,2014/2015,2014-10-25 00:00:00,1732787,9789,9904,0,1,1.22,6.5,11.0,17,5,12,0.29411764705882354,45.9,5,2,3,0.4,44.1
20202,9943,7809,7809,2014/2015,2014-10-25 00:00:00,1732788,8178,10189,1,0,1.67,4.1,4.5,25,13,12,0.52,49.50000000000001,5,3,2,0.6,40.5
20203,9946,7809,7809,2014/2015,2014-10-25 00:00:00,1732791,8406,8358,2,0,1.83,3.6,4.2,16,7,9,0.4375,43.425,10,6,4,0.6,46.574999999999996
20204,9947,7809,7809,2014/2015,2014-10-25 00:00:00,1732792,8226,8460,1,0,1.62,4.33,4.75,16,7,9,0.4375,49.050000000000004,10,2,8,0.2,40.95
20205,9948,7809,7809,2014/2015,2014-10-25 00:00:00,1732793,8177,9790,3,0,2.2,3.4,3.2,9,4,5,0.4444444444444444,38.7,8,4,4,0.5,51.3
20206,9950,7809,7809,2014/2015,2014-10-25 00:00:00,1732795,9810,10269,4,5,2.25,3.4,3.0,15,12,3,0.8,46.12499999999999,11,7,4,0.6363636363636364,43.875
20207,12876,10257,10257,2014/2015,2014-10-25 00:00:00,1786045,8534,8529,0,4,2.0,3.4,3.75,10,8,2,0.8,48.375,14,9,5,0.6428571428571429,41.625
20208,12881,10257,10257,2014/2015,2014-10-25 00:00:00,1786050,10167,7943,1,3,1.73,3.6,4.75,10,7,3,0.7,45.0,9,5,4,0.5555555555555556,45.0
20209,12882,10257,10257,2014/2015,2014-10-25 00:00:00,1786051,9882,8686,0,0,3.6,3.5,2.0,8,5,3,0.625,31.724999999999998,13,8,5,0.6153846153846154,58.275
20224,24168,21518,21518,2014/2015,2014-10-25 00:00:00,1778114,7869,8560,1,1,3.4,3.2,2.2,5,3,2,0.6,50.849999999999994,5,1,4,0.2,39.15
20225,24171,21518,21518,2014/2015,2014-10-25 00:00:00,1778117,10267,10268,3,1,1.36,4.75,8.5,10,4,6,0.4,51.3,6,2,4,0.3333333333333333,38.7
20226,24173,21518,21518,2014/2015,2014-10-25 00:00:00,1778119,9865,8315,0,1,3.3,3.25,2.2,8,4,4,0.5,38.025,6,2,4,0.3333333333333333,51.975
20227,24175,21518,21518,2014/2015,2014-10-25 00:00:00,1778121,8633,8634,3,1,2.38,3.75,3.0,15,9,6,0.6,38.7,13,7,6,0.5384615384615384,51.3
20228,24176,21518,21518,2014/2015,2014-10-25 00:00:00,1778122,8372,7878,1,1,2.1,3.1,3.75,6,2,4,0.3333333333333333,41.99999999999999,6,2,4,0.3333333333333333,48.0
20234,4379,1729,1729,2014/2015,2014-10-26 00:00:00,1724062,8191,8668,1,3,4.75,3.75,1.83,14,7,7,0.5,33.3,12,8,4,0.6666666666666666,56.7
20235,4381,1729,1729,2014/2015,2014-10-26 00:00:00,1724064,10260,8455,1,1,2.88,3.6,2.5,15,6,9,0.4,45.9,7,3,4,0.42857142857142855,44.1
20236,4386,1729,1729,2014/2015,2014-10-26 00:00:00,1724069,8586,10261,1,2,1.75,3.9,5.0,17,8,9,0.47058823529411764,63.449999999999996,6,2,4,0.3333333333333333,26.549999999999997
20237,7069,4769,4769,2014/2015,2014-10-26 00:00:00,1709797,9748,8592,1,0,2.4,3.3,2.88,11,6,5,0.5454545454545454,40.05,11,6,5,0.5454545454545454,49.95
20238,7073,4769,4769,2014/2015,2014-10-26 00:00:00,1709801,9747,9831,2,7,2.2,3.1,3.5,13,7,6,0.5384615384615384,41.4,8,5,3,0.625,48.6
20239,7076,4769,4769,2014/2015,2014-10-26 00:00:00,1709804,9851,8639,2,0,2.5,3.2,2.8,8,4,4,0.5,49.275,5,2,3,0.4,40.725
20240,7077,4769,4769,2014/2015,2014-10-26 00:00:00,1709805,9853,8550,1,0,1.57,3.6,6.5,9,6,3,0.6666666666666666,61.650000000000006,8,5,3,0.625,28.35
20241,9944,7809,7809,2014/2015,2014-10-26 00:00:00,1732789,8721,9905,3,0,1.67,3.8,5.0,19,7,12,0.3684210526315789,46.800000000000004,13,8,5,0.6153846153846154,43.199999999999996
20242,9945,7809,7809,2014/2015,2014-10-26 00:00:00,1732790,9788,9823,0,0,8.0,4.75,1.36,9,6,3,0.6666666666666666,27.224999999999998,18,13,5,0.7222222222222222,62.775
20243,12874,10257,10257,2014/2015,2014-10-26 00:00:00,1786043,9880,8636,0,1,6.5,3.6,1.57,8,2,6,0.25,29.700000000000003,17,8,9,0.47058823529411764,60.300000000000004
20244,12875,10257,10257,2014/2015,2014-10-26 00:00:00,1786044,8533,10233,1,2,2.38,3.1,3.1,11,5,6,0.45454545454545453,36.9,6,4,2,0.6666666666666666,53.099999999999994
20246,12878,10257,10257,2014/2015,2014-10-26 00:00:00,1786047,8543,9804,2,1,1.75,3.5,4.75,11,7,4,0.6363636363636364,44.325,14,6,8,0.42857142857142855,45.675
20247,12879,10257,10257,2014/2015,2014-10-26 00:00:00,1786048,8564,8535,1,1,2.05,3.4,3.6,15,7,8,0.4666666666666667,40.275,10,4,6,0.4,49.725
20248,12880,10257,10257,2014/2015,2014-10-26 00:00:00,1786049,9875,9876,6,2,1.4,4.5,8.0,21,14,7,0.6666666666666666,66.825,5,5,0,1.0,23.175
20249,12883,10257,10257,2014/2015,2014-10-26 00:00:00,1786052,8600,8524,2,0,1.91,3.4,4.0,13,3,10,0.23076923076923078,39.6,15,8,7,0.5333333333333333,50.400000000000006
20261,24169,21518,21518,2014/2015,2014-10-26 00:00:00,1778115,8305,9906,0,1,7.0,3.75,1.53,11,6,5,0.5454545454545454,31.499999999999996,12,8,4,0.6666666666666666,58.5
20262,24170,21518,21518,2014/2015,2014-10-26 00:00:00,1778116,8558,9783,0,0,1.91,3.4,4.0,16,7,9,0.4375,57.15,3,1,2,0.3333333333333333,32.85
20263,24172,21518,21518,2014/2015,2014-10-26 00:00:00,1778118,8302,10205,2,1,2.0,3.4,3.75,8,7,1,0.875,47.7,10,5,5,0.5,42.3
20264,24177,21518,21518,2014/2015,2014-10-26 00:00:00,1778123,9864,8370,4,0,1.83,3.5,4.33,15,9,6,0.6,46.12499999999999,9,6,3,0.6666666666666666,43.875
20267,4382,1729,1729,2014/2015,2014-10-27 00:00:00,1724065,10172,10252,2,0,2.38,3.25,3.4,6,3,3,0.5,35.325,16,10,6,0.625,54.675000000000004
20272,12892,10257,10257,2014/2015,2014-10-28 00:00:00,1786061,7943,8534,3,1,2.2,3.25,3.3,17,7,10,0.4117647058823529,47.1,14,7,7,0.5,42.9
20278,12884,10257,10257,2014/2015,2014-10-29 00:00:00,1786053,8524,9875,1,1,4.0,3.4,1.91,6,4,2,0.6666666666666666,20.25,16,7,9,0.4375,69.75
20279,12885,10257,10257,2014/2015,2014-10-29 00:00:00,1786054,8529,8564,1,1,3.4,3.4,2.1,12,7,5,0.5833333333333334,47.025,11,5,6,0.45454545454545453,42.975
20280,12886,10257,10257,2014/2015,2014-10-29 00:00:00,1786055,8535,8600,3,0,1.65,3.6,5.5,21,15,6,0.7142857142857143,58.050000000000004,4,2,2,0.5,31.95
20281,12887,10257,10257,2014/2015,2014-10-29 00:00:00,1786056,10233,9885,1,0,7.0,4.0,1.5,1,1,0,1.0,40.725,17,5,12,0.29411764705882354,49.275
20282,12889,10257,10257,2014/2015,2014-10-29 00:00:00,1786058,8636,9882,1,0,1.8,3.6,4.33,14,8,6,0.5714285714285714,56.474999999999994,8,6,2,0.75,33.525
20283,12890,10257,10257,2014/2015,2014-10-29 00:00:00,1786059,8540,8533,1,0,1.91,3.4,4.0,15,7,8,0.4666666666666667,46.35,16,7,9,0.4375,43.65
20284,12891,10257,10257,2014/2015,2014-10-29 00:00:00,1786060,8686,9880,2,0,1.18,6.5,15.0,15,7,8,0.4666666666666667,63.9,4,1,3,0.25,26.099999999999998
20285,12893,10257,10257,2014/2015,2014-10-29 00:00:00,1786062,9804,10167,1,0,1.83,3.4,4.33,14,7,7,0.5,51.975,11,4,7,0.36363636363636365,38.025
20287,12888,10257,10257,2014/2015,2014-10-30 00:00:00,1786057,9876,8543,1,1,3.2,3.3,2.25,10,4,6,0.4,39.15,9,4,5,0.4444444444444444,50.849999999999994
20289,7085,4769,4769,2014/2015,2014-10-31 00:00:00,1709813,9829,9837,1,1,1.44,4.2,7.5,8,5,3,0.625,45.675,6,2,4,0.3333333333333333,44.325
20290,9655,7809,7809,2014/2015,2014-10-31 00:00:00,1732797,10189,8406,1,0,1.91,3.6,3.8,11,9,2,0.8181818181818182,45.45,20,11,9,0.55,44.55
20295,23810,21518,21518,2014/2015,2014-10-31 00:00:00,1778126,9783,8305,1,2,2.2,3.1,3.5,8,4,4,0.5,49.725,15,5,10,0.3333333333333333,40.275
20300,4019,1729,1729,2014/2015,2014-11-01 00:00:00,1724072,9825,8191,3,0,1.25,6.5,14.0,29,18,11,0.6206896551724138,63.675000000000004,4,3,1,0.75,26.325
